,(PDH-CSV 4.0) (,\\YUUSUKE-VAIO\Memory\Available Bytes,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Connection Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Database Cache Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Free Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Granted Workspace Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Lock Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Optimizer Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Reserved Server Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\SQL Cache Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Stolen Server Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Log Pool Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Total Server Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Buffer cache hit ratio,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Page life expectancy,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Hit Ratio,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Pages
1410,07/23/2016 01:31:50,12958615259,1120,69560,297935.746,0,768,1008,0,1608,348824,1400,240542.8571,100,26011.71429,13.68882162,7327.857143
1411,07/23/2016 01:32:05,12966755328,1120,69560,298135.3651,0,768,1008,0,1608,348932.5714,1400,240494.5714,100,26026.64286,13.65856189,7332.928571
1412,07/23/2016 01:32:20,12974895397,1120,69560,298334.9841,0,768,1008,0,1608,349041.1429,1400,240446.2857,100,26041.57143,13.62830216,7338
1413,07/23/2016 01:32:50,12983035465,1120,69560,298534.6032,0,768,1008,0,1608,349149.7143,1400,240398,100,26056.5,13.59804243,7343.071429
1414,07/23/2016 01:32:05,12991175534,1120,69560,298734.2222,0,768,1008,0,1608,349258.2857,1400,240349.7143,100,26071.42857,13.5677827,7348.142857
1415,07/23/2016 01:33:20,12999315602,1120,69560,298933.8413,0,768,1008,0,1608,349366.8571,1400,240301.4286,100,26086.35714,13.53752297,7353.214286
1416,07/23/2016 01:33:35,13007455671,1120,69560,299133.4603,0,768,1008,0,,349475.4286,1400,240253.1429,100,26101.28571,13.50726324,7358.285714
1417,07/23/2016 01:33:50,13015595739,1120,69560,299333.0794,0,768,1008,0,1608,349584,1400,240204.8571,100,26116.21429,13.47700352,7363.357143
1418,07/23/2016 01:33:05,13023735808,1120,69560,299532.6984,0,768,1008,0,1608,349692.5714,1400,240156.5714,100,26131.14286,13.44674379,7368.428571
1419,07/23/2016 01:34:20,13031875877,1120,69560,299732.3175,0,768,1008,0,1608,349801.1429,1400,240108.2857,100,26146.07143,13.41648406,7373.5
1420,07/23/2016 01:34:35,13040015945,1120,69560,299931.9365,0,768,1008,0,1608,349909.7143,1400,240060,100,26161,13.38622433,7378.571429
1421,07/23/2016 01:34:50,13048156014,1120,69560,300131.5556,0,768,1008,0,1608,350018.2857,1400,240011.7143,100,26175.92857,13.3559646,7383.642857
1422,07/23/2016 01:34:05,13056296082,1120,69560,300331.1746,0,768,1008,0,1608,350126.8571,1400,239963.4286,100,26190.85714,13.32570487,7388.714286
1423,07/23/2016 01:35:20,13064436151,1120,69560,300530.7937,0,768,1008,0,,350235.4286,1400,239915.1429,100,26205.78571,13.29544514,7393.785714
1424,07/23/2016 01:35:35,13072576219,1120,69560,300730.4127,0,768,1008,0,1608,350344,1400,239866.8571,100,26220.71429,13.26518541,7398.857143
1425,07/23/2016 01:35:50,13080716288,1120,69560,300930.0317,0,768,1008,0,1608,350452.5714,1400,239818.5714,100,26235.64286,13.23492568,7403.928571
1426,07/23/2016 01:35:05,13088856357,1120,69560,301129.6508,0,768,1008,0,1608,350561.1429,1400,239770.2857,100,26250.57143,13.20466595,7409
1427,07/23/2016 01:36:20,13096996425,1120,69560,301329.2698,0,768,1008,0,1608,350669.7143,1400,239722,100,26265.5,13.17440622,7414.071429
1428,07/23/2016 01:36:35,13105136494,1120,69560,301528.8889,0,768,1008,0,1608,350778.2857,1400,239673.7143,100,26280.42857,13.14414649,7419.142857
1429,07/23/2016 01:36:50,13113276562,1120,69560,301728.5079,0,768,1008,0,1608,350886.8571,1400,239625.4286,100,26295.35714,13.11388676,7424.214286
1430,07/23/2016 01:36:05,13121416631,1120,69560,301928.127,0,768,1008,0,,350995.4286,1400,239577.1429,100,26310.28571,13.08362703,7429.285714
1431,07/23/2016 01:37:20,13129556699,1120,69560,302127.746,0,768,1008,0,1608,351104,1400,239528.8571,100,26325.21429,13.0533673,7434.357143
1432,07/23/2016 01:37:35,13137696768,1120,69560,302327.3651,0,768,1008,0,1608,351212.5714,1400,239480.5714,100,26340.14286,13.02310757,7439.428571
1433,07/23/2016 01:37:50,13145836837,1120,69560,302526.9841,0,768,1008,0,1608,351321.1429,1400,239432.2857,100,26355.07143,12.99284784,7444.5
1434,07/23/2016 01:37:05,13153976905,1120,69560,302726.6032,0,768,1008,0,1608,351429.7143,1400,239384,100,26370,12.96258811,7449.571429
1435,07/23/2016 01:38:20,13162116974,1120,69560,302926.2222,0,768,1008,0,1608,351538.2857,1400,239335.7143,100,26384.92857,12.93232838,7454.642857
1436,07/23/2016 01:38:50,13170257042,1120,69560,303125.8413,0,768,1008,0,1608,351646.8571,1400,239287.4286,100,26399.85714,12.90206866,7459.714286
1437,07/23/2016 01:38:05,13178397111,1120,69560,303325.4603,0,768,1008,0,,351755.4286,1400,239239.1429,100,26414.78571,12.87180893,7464.785714
1438,07/23/2016 01:38:20,13186537179,1120,69560,303525.0794,0,768,1008,0,1608,351864,1400,239190.8571,100,26429.71429,12.8415492,7469.857143
1439,07/23/2016 01:39:35,13194677248,1120,69560,303724.6984,0,768,1008,0,1608,351972.5714,1400,239142.5714,100,26444.64286,12.81128947,7474.928571
1440,07/23/2016 01:39:50,13202817317,1120,69560,303924.3175,0,768,1008,0,1608,352081.1429,1400,239094.2857,100,26459.57143,12.78102974,7480
1441,07/23/2016 01:39:05,13210957385,1120,69560,304123.9365,0,768,1008,0,1608,352189.7143,1400,239046,100,26474.5,12.75077001,7485.071429
1442,07/23/2016 01:39:20,13219097454,1120,69560,304323.5556,0,768,1008,0,1608,352298.2857,1400,238997.7143,100,26489.42857,12.72051028,7490.142857
1443,07/23/2016 01:40:35,13227237522,1120,69560,304523.1746,0,768,1008,0,1608,352406.8571,1400,238949.4286,100,26504.35714,12.69025055,7495.214286
1444,07/23/2016 01:40:50,13235377591,1120,69560,304722.7937,0,768,1008,0,,352515.4286,1400,238901.1429,100,26519.28571,12.65999082,7500.285714
1445,07/23/2016 01:40:05,13243517659,1120,69560,304922.4127,0,768,1008,0,1608,352624,1400,238852.8571,100,26534.21429,12.62973109,7505.357143
1446,07/23/2016 01:40:20,13251657728,1120,69560,305122.0317,0,768,1008,0,1608,352732.5714,1400,238804.5714,100,26549.14286,12.59947136,7510.428571
1447,07/23/2016 01:41:35,13259797797,1120,69560,305321.6508,0,768,1008,0,1608,352841.1429,1400,238756.2857,100,26564.07143,12.56921163,7515.5
1448,07/23/2016 01:41:50,13267937865,1120,69560,305521.2698,0,768,1008,0,1608,352949.7143,1400,238708,100,26579,12.5389519,7520.571429
1449,07/23/2016 01:41:05,13276077934,1120,69560,305720.8889,0,768,1008,0,1608,353058.2857,1400,238659.7143,100,26593.92857,12.50869217,7525.642857
1450,07/23/2016 01:41:20,13284218002,1120,69560,305920.5079,0,768,1008,0,1608,353166.8571,1400,238611.4286,100,26608.85714,12.47843244,7530.714286
1451,07/23/2016 01:42:35,13292358071,1120,69560,306120.127,0,768,1008,0,,353275.4286,1400,238563.1429,100,26623.78571,12.44817271,7535.785714
1452,07/23/2016 01:42:50,13300498139,1120,69560,306319.746,0,768,1008,0,1608,353384,1400,238514.8571,100,26638.71429,12.41791298,7540.857143
1453,07/23/2016 01:42:05,13308638208,1120,69560,306519.3651,0,768,1008,0,1608,353492.5714,1400,238466.5714,100,26653.64286,12.38765325,7545.928571
1454,07/23/2016 01:42:20,13316778277,1120,69560,306718.9841,0,768,1008,0,1608,353601.1429,1400,238418.2857,100,26668.57143,12.35739352,7551
1455,07/23/2016 01:43:35,13324918345,1120,69560,306918.6032,0,768,1008,0,1608,353709.7143,1400,238370,100,26683.5,12.3271338,7556.071429
1456,07/23/2016 01:43:50,13333058414,1120,69560,307118.2222,0,768,1008,0,1608,353818.2857,1400,238321.7143,100,26698.42857,12.29687407,7561.142857
1457,07/23/2016 01:43:05,13341198482,1120,69560,307317.8413,0,768,1008,0,1608,353926.8571,1400,238273.4286,100,26713.35714,12.26661434,7566.214286
1458,07/23/2016 01:43:20,13349338551,1120,69560,307517.4603,0,768,1008,0,,354035.4286,1400,238225.1429,100,26728.28571,12.23635461,7571.285714
1459,07/23/2016 01:44:50,13357478619,1120,69560,307717.0794,0,768,1008,0,1608,354144,1400,238176.8571,100,26743.21429,12.20609488,7576.357143
1460,07/23/2016 01:44:05,13365618688,1120,69560,307916.6984,0,768,1008,0,1608,354252.5714,1400,238128.5714,100,26758.14286,12.17583515,7581.428571
1461,07/23/2016 01:44:20,13373758757,1120,69560,308116.3175,0,768,1008,0,1608,354361.1429,1400,238080.2857,100,26773.07143,12.14557542,7586.5
1462,07/23/2016 01:44:35,13381898825,1120,69560,308315.9365,0,768,1008,0,1608,354469.7143,1400,238032,100,26788,12.11531569,7591.571429
1463,07/23/2016 01:45:50,13390038894,1120,69560,308515.5556,0,768,1008,0,1608,354578.2857,1400,237983.7143,100,26802.92857,12.08505596,7596.642857
1464,07/23/2016 01:45:05,13398178962,1120,69560,308715.1746,0,768,1008,0,1608,354686.8571,1400,237935.4286,100,26817.85714,12.05479623,7601.714286
1465,07/23/2016 01:45:20,13406319031,1120,69560,308914.7937,0,768,1008,0,,354795.4286,1400,237887.1429,100,26832.78571,12.0245365,7606.785714
1466,07/23/2016 01:45:35,13414459099,1120,69560,309114.4127,0,768,1008,0,1608,354904,1400,237838.8571,100,26847.71429,11.99427677,7611.857143
1467,07/23/2016 01:46:50,13422599168,1120,69560,309314.0317,0,768,1008,0,1608,355012.5714,1400,237790.5714,100,26862.64286,11.96401704,7616.928571
1468,07/23/2016 01:46:05,13430739237,1120,69560,309513.6508,0,768,1008,0,1608,355121.1429,1400,237742.2857,100,26877.57143,11.93375731,7622
1469,07/23/2016 01:46:20,13438879305,1120,69560,309713.2698,0,768,1008,0,1608,355229.7143,1400,237694,100,26892.5,11.90349758,7627.071429
1470,07/23/2016 01:46:35,13447019374,1120,69560,309912.8889,0,768,1008,0,1608,355338.2857,1400,237645.7143,100,26907.42857,11.87323785,7632.142857
1471,07/23/2016 01:47:50,13455159442,1120,69560,310112.5079,0,768,1008,0,1608,355446.8571,1400,237597.4286,100,26922.35714,11.84297812,7637.214286
1472,07/23/2016 01:47:05,13463299511,1120,69560,310312.127,0,768,1008,0,,355555.4286,1400,237549.1429,100,26937.28571,11.81271839,7642.285714
1473,07/23/2016 01:47:20,13471439579,1120,69560,310511.746,0,768,1008,0,1608,355664,1400,237500.8571,100,26952.21429,11.78245866,7647.357143
1474,07/23/2016 01:47:35,13479579648,1120,69560,310711.3651,0,768,1008,0,1608,355772.5714,1400,237452.5714,100,26967.14286,11.75219894,7652.428571
1475,07/23/2016 01:48:50,13487719717,1120,69560,310910.9841,0,768,1008,0,1608,355881.1429,1400,237404.2857,100,26982.07143,11.72193921,7657.5
1476,07/23/2016 01:48:05,13495859785,1120,69560,311110.6032,0,768,1008,0,1608,355989.7143,1400,237356,100,26997,11.69167948,7662.571429
1477,07/23/2016 01:48:20,13503999854,1120,69560,311310.2222,0,768,1008,0,1608,356098.2857,1400,237307.7143,100,27011.92857,11.66141975,7667.642857
1478,07/23/2016 01:48:35,13512139922,1120,69560,311509.8413,0,768,1008,0,1608,356206.8571,1400,237259.4286,100,27026.85714,11.63116002,7672.714286
1479,07/23/2016 01:49:50,13520279991,1120,69560,311709.4603,0,768,1008,0,,356315.4286,1400,237211.1429,100,27041.78571,11.60090029,7677.785714
1480,07/23/2016 01:49:05,13528420059,1120,69560,311909.0794,0,768,1008,0,1608,356424,1400,237162.8571,100,27056.71429,11.57064056,7682.857143
1481,07/23/2016 01:49:20,13536560128,1120,69560,312108.6984,0,768,1008,0,1608,356532.5714,1400,237114.5714,100,27071.64286,11.54038083,7687.928571
1482,07/23/2016 01:49:50,13544700197,1120,69560,312308.3175,0,768,1008,0,1608,356641.1429,1400,237066.2857,100,27086.57143,11.5101211,7693
1483,07/23/2016 01:50:05,13552840265,1120,69560,312507.9365,0,768,1008,0,1608,356749.7143,1400,237018,100,27101.5,11.47986137,7698.071429
1484,07/23/2016 01:50:20,13560980334,1120,69560,312707.5556,0,768,1008,0,1608,356858.2857,1400,236969.7143,100,27116.42857,11.44960164,7703.142857
1485,07/23/2016 01:50:35,13569120402,1120,69560,312907.1746,0,768,1008,0,1608,356966.8571,1400,236921.4286,100,27131.35714,11.41934191,7708.214286
1486,07/23/2016 01:50:50,13577260471,1120,69560,313106.7937,0,768,1008,0,,357075.4286,1400,236873.1429,100,27146.28571,11.38908218,7713.285714
1487,07/23/2016 01:51:05,13585400539,1120,69560,313306.4127,0,768,1008,0,1608,357184,1400,236824.8571,100,27161.21429,11.35882245,7718.357143
1488,07/23/2016 01:51:20,13593540608,1120,69560,313506.0317,0,768,1008,0,1608,357292.5714,1400,236776.5714,100,27176.14286,11.32856272,7723.428571
1489,07/23/2016 01:51:35,13601680677,1120,69560,313705.6508,0,768,1008,0,1608,357401.1429,1400,236728.2857,100,27191.07143,11.29830299,7728.5
1490,07/23/2016 01:51:50,13609820745,1120,69560,313905.2698,0,768,1008,0,1608,357509.7143,1400,236680,100,27206,11.26804326,7733.571429
1491,07/23/2016 01:52:05,13617960814,1120,69560,314104.8889,0,768,1008,0,1608,357618.2857,1400,236631.7143,100,27220.92857,11.23778353,7738.642857
1492,07/23/2016 01:52:20,13626100882,1120,69560,314304.5079,0,768,1008,0,1608,357726.8571,1400,236583.4286,100,27235.85714,11.2075238,7743.714286
1493,07/23/2016 01:52:35,13634240951,1120,69560,314504.127,0,768,1008,0,,357835.4286,1400,236535.1429,100,27250.78571,11.17726407,7748.785714
1494,07/23/2016 01:52:50,13642381019,1120,69560,314703.746,0,768,1008,0,1608,357944,1400,236486.8571,100,27265.71429,11.14700435,7753.857143
1495,07/23/2016 01:53:05,13650521088,1120,69560,314903.3651,0,768,1008,0,1608,358052.5714,1400,236438.5714,100,27280.64286,11.11674462,7758.928571
1496,07/23/2016 01:53:20,13658661157,1120,69560,315102.9841,0,768,1008,0,1608,358161.1429,1400,236390.2857,100,27295.57143,11.08648489,7764
1497,07/23/2016 01:53:35,13666801225,1120,69560,315302.6032,0,768,1008,0,1608,358269.7143,1400,236342,100,27310.5,11.05622516,7769.071429
1498,07/23/2016 01:53:50,13674941294,1120,69560,315502.2222,0,768,1008,0,1608,358378.2857,1400,236293.7143,100,27325.42857,11.02596543,7774.142857
1499,07/23/2016 01:54:05,13683081362,1120,69560,315701.8413,0,768,1008,0,1608,358486.8571,1400,236245.4286,100,27340.35714,10.9957057,7779.214286
1500,07/23/2016 01:54:20,13691221431,1120,69560,315901.4603,0,768,1008,0,,358595.4286,1400,236197.1429,100,27355.28571,10.96544597,7784.285714
1501,07/23/2016 01:54:35,13699361499,1120,69560,316101.0794,0,768,1008,0,1608,358704,1400,236148.8571,100,27370.21429,10.93518624,7789.357143
1502,07/23/2016 01:54:50,13707501568,1120,69560,316300.6984,0,768,1008,0,1608,358812.5714,1400,236100.5714,100,27385.14286,10.90492651,7794.428571
1503,07/23/2016 01:55:05,13715641637,1120,69560,316500.3175,0,768,1008,0,1608,358921.1429,1400,236052.2857,100,27400.07143,10.87466678,7799.5
1504,07/23/2016 01:55:20,13723781705,1120,69560,316699.9365,0,768,1008,0,1608,359029.7143,1400,236004,100,27415,10.84440705,7804.571429
1505,07/23/2016 01:55:50,13731921774,1120,69560,316899.5556,0,768,1008,0,1608,359138.2857,1400,235955.7143,100,27429.92857,10.81414732,7809.642857
1506,07/23/2016 01:55:05,13740061842,1120,69560,317099.1746,0,768,1008,0,1608,359246.8571,1400,235907.4286,100,27444.85714,10.78388759,7814.714286
1507,07/23/2016 01:56:20,13748201911,1120,69560,317298.7937,0,768,1008,0,,359355.4286,1400,235859.1429,100,27459.78571,10.75362786,7819.785714
1508,07/23/2016 01:56:35,13756341979,1120,69560,317498.4127,0,768,1008,0,1608,359464,1400,235810.8571,100,27474.71429,10.72336813,7824.857143
1509,07/23/2016 01:56:50,13764482048,1120,69560,317698.0317,0,768,1008,0,1608,359572.5714,1400,235762.5714,100,27489.64286,10.6931084,7829.928571
1510,07/23/2016 01:56:05,13772622117,1120,69560,317897.6508,0,768,1008,0,1608,359681.1429,1400,235714.2857,100,27504.57143,10.66284867,7835
1511,07/23/2016 01:57:20,13780762185,1120,69560,318097.2698,0,768,1008,0,1608,359789.7143,1400,235666,100,27519.5,10.63258894,7840.071429
1512,07/23/2016 01:57:35,13788902254,1120,69560,318296.8889,0,768,1008,0,1608,359898.2857,1400,235617.7143,100,27534.42857,10.60232921,7845.142857
1513,07/23/2016 01:57:50,13797042322,1120,69560,318496.5079,0,768,1008,0,1608,360006.8571,1400,235569.4286,100,27549.35714,10.57206949,7850.214286
1514,07/23/2016 01:57:05,13805182391,1120,69560,318696.127,0,768,1008,0,,360115.4286,1400,235521.1429,100,27564.28571,10.54180976,7855.285714
1515,07/23/2016 01:58:20,13813322459,1120,69560,318895.746,0,768,1008,0,1608,360224,1400,235472.8571,100,27579.21429,10.51155003,7860.357143
1516,07/23/2016 01:58:35,13821462528,1120,69560,319095.3651,0,768,1008,0,1608,360332.5714,1400,235424.5714,100,27594.14286,10.4812903,7865.428571
1517,07/23/2016 01:58:50,13829602597,1120,69560,319294.9841,0,768,1008,0,1608,360441.1429,1400,235376.2857,100,27609.07143,10.45103057,7870.5
1518,07/23/2016 01:58:05,13837742665,1120,69560,319494.6032,0,768,1008,0,1608,360549.7143,1400,235328,100,27624,10.42077084,7875.571429
1519,07/23/2016 01:59:20,13845882734,1120,69560,319694.2222,0,768,1008,0,1608,360658.2857,1400,235279.7143,100,27638.92857,10.39051111,7880.642857
1520,07/23/2016 01:59:35,13854022802,1120,69560,319893.8413,0,768,1008,0,1608,360766.8571,1400,235231.4286,100,27653.85714,10.36025138,7885.714286
1521,07/23/2016 01:59:50,13862162871,1120,69560,320093.4603,0,768,1008,0,,360875.4286,1400,235183.1429,100,27668.78571,10.32999165,7890.785714
1522,07/23/2016 01:59:05,13870302939,1120,69560,320293.0794,0,768,1008,0,1608,360984,1400,235134.8571,100,27683.71429,10.29973192,7895.857143
1523,07/23/2016 02:00:20,13878443008,1120,69560,320492.6984,0,768,1008,0,1608,361092.5714,1400,235086.5714,100,27698.64286,10.26947219,7900.928571
1524,07/23/2016 02:00:35,13886583077,1120,69560,320692.3175,0,768,1008,0,1608,361201.1429,1400,235038.2857,100,27713.57143,10.23921246,7906
1525,07/23/2016 02:00:50,13894723145,1120,69560,320891.9365,0,768,1008,0,1608,361309.7143,1400,234990,100,27728.5,10.20895273,7911.071429
1526,07/23/2016 02:00:05,13902863214,1120,69560,321091.5556,0,768,1008,0,1608,361418.2857,1400,234941.7143,100,27743.42857,10.178693,7916.142857
1527,07/23/2016 02:01:20,13911003282,1120,69560,321291.1746,0,768,1008,0,1608,361526.8571,1400,234893.4286,100,27758.35714,10.14843327,7921.214286
1528,07/23/2016 02:01:50,13919143351,1120,69560,321490.7937,0,768,1008,0,,361635.4286,1400,234845.1429,100,27773.28571,10.11817354,7926.285714
1529,07/23/2016 02:01:05,13927283419,1120,69560,321690.4127,0,768,1008,0,1608,361744,1400,234796.8571,100,27788.21429,10.08791381,7931.357143
1530,07/23/2016 02:01:20,13935423488,1120,69560,321890.0317,0,768,1008,0,1608,361852.5714,1400,234748.5714,100,27803.14286,10.05765408,7936.428571
1531,07/23/2016 02:02:35,13943563557,1120,69560,322089.6508,0,768,1008,0,1608,361961.1429,1400,234700.2857,100,27818.07143,10.02739435,7941.5
1532,07/23/2016 02:02:50,13951703625,1120,69560,322289.2698,0,768,1008,0,1608,362069.7143,1400,234652,100,27833,9.997134625,7946.571429
1533,07/23/2016 02:02:05,13959843694,1120,69560,322488.8889,0,768,1008,0,1608,362178.2857,1400,234603.7143,100,27847.92857,9.966874896,7951.642857
1534,07/23/2016 02:02:20,13967983762,1120,69560,322688.5079,0,768,1008,0,1608,362286.8571,1400,234555.4286,100,27862.85714,9.936615166,7956.714286
1535,07/23/2016 02:03:35,13976123831,1120,69560,322888.127,0,768,1008,0,,362395.4286,1400,234507.1429,100,27877.78571,9.906355437,7961.785714
1536,07/23/2016 02:03:50,13984263899,1120,69560,323087.746,0,768,1008,0,1608,362504,1400,234458.8571,100,27892.71429,9.876095707,7966.857143
1537,07/23/2016 02:03:05,13992403968,1120,69560,323287.3651,0,768,1008,0,1608,362612.5714,1400,234410.5714,100,27907.64286,9.845835978,7971.928571
1538,07/23/2016 02:03:20,14000544037,1120,69560,323486.9841,0,768,1008,0,1608,362721.1429,1400,234362.2857,100,27922.57143,9.815576248,7977
1539,07/23/2016 02:04:35,14008684105,1120,69560,323686.6032,0,768,1008,0,1608,362829.7143,1400,234314,100,27937.5,9.785316519,7982.071429
1540,07/23/2016 02:04:50,14016824174,1120,69560,323886.2222,0,768,1008,0,1608,362938.2857,1400,234265.7143,100,27952.42857,9.755056789,7987.142857
1541,07/23/2016 02:04:05,14024964242,1120,69560,324085.8413,0,768,1008,0,1608,363046.8571,1400,234217.4286,100,27967.35714,9.72479706,7992.214286
1542,07/23/2016 02:04:20,14033104311,1120,69560,324285.4603,0,768,1008,0,,363155.4286,1400,234169.1429,100,27982.28571,9.69453733,7997.285714
1543,07/23/2016 02:05:35,14041244379,1120,69560,324485.0794,0,768,1008,0,1608,363264,1400,234120.8571,100,27997.21429,9.664277601,8002.357143
1544,07/23/2016 02:05:50,14049384448,1120,69560,324684.6984,0,768,1008,0,1608,363372.5714,1400,234072.5714,100,28012.14286,9.634017871,8007.428571
1545,07/23/2016 02:05:05,14057524517,1120,69560,324884.3175,0,768,1008,0,1608,363481.1429,1400,234024.2857,100,28027.07143,9.603758142,8012.5
1546,07/23/2016 02:05:20,14065664585,1120,69560,325083.9365,0,768,1008,0,1608,363589.7143,1400,233976,100,28042,9.573498412,8017.571429
1547,07/23/2016 02:06:35,14073804654,1120,69560,325283.5556,0,768,1008,0,1608,363698.2857,1400,233927.7143,100,28056.92857,9.543238683,8022.642857
1548,07/23/2016 02:06:50,14081944722,1120,69560,325483.1746,0,768,1008,0,1608,363806.8571,1400,233879.4286,100,28071.85714,9.512978953,8027.714286
1549,07/23/2016 02:06:05,14090084791,1120,69560,325682.7937,0,768,1008,0,,363915.4286,1400,233831.1429,100,28086.78571,9.482719224,8032.785714
1550,07/23/2016 02:06:20,14098224859,1120,69560,325882.4127,0,768,1008,0,1608,364024,1400,233782.8571,100,28101.71429,9.452459494,8037.857143
1551,07/23/2016 02:07:50,14106364928,1120,69560,326082.0317,0,768,1008,0,1608,364132.5714,1400,233734.5714,100,28116.64286,9.422199765,8042.928571
1552,07/23/2016 02:07:05,14114504997,1120,69560,326281.6508,0,768,1008,0,1608,364241.1429,1400,233686.2857,100,28131.57143,9.391940035,8048
1553,07/23/2016 02:07:20,14122645065,1120,69560,326481.2698,0,768,1008,0,1608,364349.7143,1400,233638,100,28146.5,9.361680306,8053.071429
1554,07/23/2016 02:07:35,14130785134,1120,69560,326680.8889,0,768,1008,0,1608,364458.2857,1400,233589.7143,100,28161.42857,9.331420576,8058.142857
1555,07/23/2016 02:08:50,14138925202,1120,69560,326880.5079,0,768,1008,0,1608,364566.8571,1400,233541.4286,100,28176.35714,9.301160847,8063.214286
1556,07/23/2016 02:08:05,14147065271,1120,69560,327080.127,0,768,1008,0,,364675.4286,1400,233493.1429,100,28191.28571,9.270901117,8068.285714
1557,07/23/2016 02:08:20,14155205339,1120,69560,327279.746,0,768,1008,0,1608,364784,1400,233444.8571,100,28206.21429,9.240641388,8073.357143
1558,07/23/2016 02:08:35,14163345408,1120,69560,327479.3651,0,768,1008,0,1608,364892.5714,1400,233396.5714,100,28221.14286,9.210381659,8078.428571
1559,07/23/2016 02:09:50,14171485477,1120,69560,327678.9841,0,768,1008,0,1608,365001.1429,1400,233348.2857,100,28236.07143,9.180121929,8083.5
1560,07/23/2016 02:09:05,14179625545,1120,69560,327878.6032,0,768,1008,0,1608,365109.7143,1400,233300,100,28251,9.1498622,8088.571429
1561,07/23/2016 02:09:20,14187765614,1120,69560,328078.2222,0,768,1008,0,1608,365218.2857,1400,233251.7143,100,28265.92857,9.11960247,8093.642857
1562,07/23/2016 02:09:35,14195905682,1120,69560,328277.8413,0,768,1008,0,1608,365326.8571,1400,233203.4286,100,28280.85714,9.089342741,8098.714286
1563,07/23/2016 02:10:50,14204045751,1120,69560,328477.4603,0,768,1008,0,,365435.4286,1400,233155.1429,100,28295.78571,9.059083011,8103.785714
1564,07/23/2016 02:10:05,14212185819,1120,69560,328677.0794,0,768,1008,0,1608,365544,1400,233106.8571,100,28310.71429,9.028823282,8108.857143
1565,07/23/2016 02:10:20,14220325888,1120,69560,328876.6984,0,768,1008,0,1608,365652.5714,1400,233058.5714,100,28325.64286,8.998563552,8113.928571
1566,07/23/2016 02:10:35,14228465957,1120,69560,329076.3175,0,768,1008,0,1608,365761.1429,1400,233010.2857,100,28340.57143,8.968303823,8119
1567,07/23/2016 02:11:50,14236606025,1120,69560,329275.9365,0,768,1008,0,1608,365869.7143,1400,232962,100,28355.5,8.938044093,8124.071429
1568,07/23/2016 02:11:05,14244746094,1120,69560,329475.5556,0,768,1008,0,1608,365978.2857,1400,232913.7143,100,28370.42857,8.907784364,8129.142857
1569,07/23/2016 02:11:20,14252886162,1120,69560,329675.1746,0,768,1008,0,1608,366086.8571,1400,232865.4286,100,28385.35714,8.877524634,8134.214286
1570,07/23/2016 02:11:35,14261026231,1120,69560,329874.7937,0,768,1008,0,,366195.4286,1400,232817.1429,100,28400.28571,8.847264905,8139.285714
1571,07/23/2016 02:12:50,14269166299,1120,69560,330074.4127,0,768,1008,0,1608,366304,1400,232768.8571,100,28415.21429,8.817005175,8144.357143
1572,07/23/2016 02:12:05,14277306368,1120,69560,330274.0317,0,768,1008,0,1608,366412.5714,1400,232720.5714,100,28430.14286,8.786745446,8149.428571
1573,07/23/2016 02:12:20,14285446437,1120,69560,330473.6508,0,768,1008,0,1608,366521.1429,1400,232672.2857,100,28445.07143,8.756485716,8154.5
1574,07/23/2016 02:12:50,14293586505,1120,69560,330673.2698,0,768,1008,0,1608,366629.7143,1400,232624,100,28460,8.726225987,8159.571429
1575,07/23/2016 02:13:05,14301726574,1120,69560,330872.8889,0,768,1008,0,1608,366738.2857,1400,232575.7143,100,28474.92857,8.695966257,8164.642857
1576,07/23/2016 02:13:20,14309866642,1120,69560,331072.5079,0,768,1008,0,1608,366846.8571,1400,232527.4286,100,28489.85714,8.665706528,8169.714286
1577,07/23/2016 02:13:35,14318006711,1120,69560,331272.127,0,768,1008,0,,366955.4286,1400,232479.1429,100,28504.78571,8.635446798,8174.785714
